"id","original_url","normalized_url","source_domain","source_list_file","source_list_row","scraped_status","http_error_if_known","error_message_if_known","source_scraped_file","current_knowledge_file","source_file_type","detected_category","source_of_truth_level","trust_label","content_quality","needs_future_rescrape","rescrape_reason","imported_at","last_scraped_at","duplicate_group_id","notes"
"url_003723","https://hackaday.com/2021/01/285/some-post-285","https://hackaday.com/2021/01/285/some-post-285","hackaday.com","urls.txt","urls.txt:1232","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003724","https://hackaday.com/2021/01/286/some-post-286","https://hackaday.com/2021/01/286/some-post-286","hackaday.com","urls.txt","urls.txt:1233","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003725","https://hackaday.com/2021/01/287/some-post-287","https://hackaday.com/2021/01/287/some-post-287","hackaday.com","urls.txt","urls.txt:1234","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003726","https://hackaday.com/2021/01/288/some-post-288","https://hackaday.com/2021/01/288/some-post-288","hackaday.com","urls.txt","urls.txt:1235","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003727","https://hackaday.com/2021/01/289/some-post-289","https://hackaday.com/2021/01/289/some-post-289","hackaday.com","urls.txt","urls.txt:1236","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003728","https://hackaday.com/2021/01/29/some-post-29","https://hackaday.com/2021/01/29/some-post-29","hackaday.com","urls.txt","urls.txt:1237","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003729","https://hackaday.com/2021/01/290/some-post-290","https://hackaday.com/2021/01/290/some-post-290","hackaday.com","urls.txt","urls.txt:1238","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003730","https://hackaday.com/2021/01/291/some-post-291","https://hackaday.com/2021/01/291/some-post-291","hackaday.com","urls.txt","urls.txt:1239","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003731","https://hackaday.com/2021/01/292/some-post-292","https://hackaday.com/2021/01/292/some-post-292","hackaday.com","urls.txt","urls.txt:1240","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003732","https://hackaday.com/2021/01/293/some-post-293","https://hackaday.com/2021/01/293/some-post-293","hackaday.com","urls.txt","urls.txt:1241","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003733","https://hackaday.com/2021/01/294/some-post-294","https://hackaday.com/2021/01/294/some-post-294","hackaday.com","urls.txt","urls.txt:1242","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003734","https://hackaday.com/2021/01/295/some-post-295","https://hackaday.com/2021/01/295/some-post-295","hackaday.com","urls.txt","urls.txt:1243","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003735","https://hackaday.com/2021/01/296/some-post-296","https://hackaday.com/2021/01/296/some-post-296","hackaday.com","urls.txt","urls.txt:1244","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003736","https://hackaday.com/2021/01/297/some-post-297","https://hackaday.com/2021/01/297/some-post-297","hackaday.com","urls.txt","urls.txt:1245","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003737","https://hackaday.com/2021/01/298/some-post-298","https://hackaday.com/2021/01/298/some-post-298","hackaday.com","urls.txt","urls.txt:1246","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003738","https://hackaday.com/2021/01/299/some-post-299","https://hackaday.com/2021/01/299/some-post-299","hackaday.com","urls.txt","urls.txt:1247","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003739","https://hackaday.com/2021/01/3/some-post-3","https://hackaday.com/2021/01/3/some-post-3","hackaday.com","urls.txt","urls.txt:1248","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003740","https://hackaday.com/2021/01/30/some-post-30","https://hackaday.com/2021/01/30/some-post-30","hackaday.com","urls.txt","urls.txt:1249","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003741","https://hackaday.com/2021/01/300/some-post-300","https://hackaday.com/2021/01/300/some-post-300","hackaday.com","urls.txt","urls.txt:1250","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003742","https://hackaday.com/2021/01/301/some-post-301","https://hackaday.com/2021/01/301/some-post-301","hackaday.com","urls.txt","urls.txt:1251","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003743","https://hackaday.com/2021/01/302/some-post-302","https://hackaday.com/2021/01/302/some-post-302","hackaday.com","urls.txt","urls.txt:1252","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003744","https://hackaday.com/2021/01/303/some-post-303","https://hackaday.com/2021/01/303/some-post-303","hackaday.com","urls.txt","urls.txt:1253","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003745","https://hackaday.com/2021/01/304/some-post-304","https://hackaday.com/2021/01/304/some-post-304","hackaday.com","urls.txt","urls.txt:1254","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003746","https://hackaday.com/2021/01/305/some-post-305","https://hackaday.com/2021/01/305/some-post-305","hackaday.com","urls.txt","urls.txt:1255","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003747","https://hackaday.com/2021/01/306/some-post-306","https://hackaday.com/2021/01/306/some-post-306","hackaday.com","urls.txt","urls.txt:1256","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003748","https://hackaday.com/2021/01/307/some-post-307","https://hackaday.com/2021/01/307/some-post-307","hackaday.com","urls.txt","urls.txt:1257","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003749","https://hackaday.com/2021/01/308/some-post-308","https://hackaday.com/2021/01/308/some-post-308","hackaday.com","urls.txt","urls.txt:1258","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003750","https://hackaday.com/2021/01/309/some-post-309","https://hackaday.com/2021/01/309/some-post-309","hackaday.com","urls.txt","urls.txt:1259","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003751","https://hackaday.com/2021/01/31/some-post-31","https://hackaday.com/2021/01/31/some-post-31","hackaday.com","urls.txt","urls.txt:1260","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003752","https://hackaday.com/2021/01/310/some-post-310","https://hackaday.com/2021/01/310/some-post-310","hackaday.com","urls.txt","urls.txt:1261","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003753","https://hackaday.com/2021/01/311/some-post-311","https://hackaday.com/2021/01/311/some-post-311","hackaday.com","urls.txt","urls.txt:1262","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003754","https://hackaday.com/2021/01/312/some-post-312","https://hackaday.com/2021/01/312/some-post-312","hackaday.com","urls.txt","urls.txt:1263","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003755","https://hackaday.com/2021/01/313/some-post-313","https://hackaday.com/2021/01/313/some-post-313","hackaday.com","urls.txt","urls.txt:1264","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003756","https://hackaday.com/2021/01/314/some-post-314","https://hackaday.com/2021/01/314/some-post-314","hackaday.com","urls.txt","urls.txt:1265","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003757","https://hackaday.com/2021/01/315/some-post-315","https://hackaday.com/2021/01/315/some-post-315","hackaday.com","urls.txt","urls.txt:1266","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003758","https://hackaday.com/2021/01/316/some-post-316","https://hackaday.com/2021/01/316/some-post-316","hackaday.com","urls.txt","urls.txt:1267","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003759","https://hackaday.com/2021/01/317/some-post-317","https://hackaday.com/2021/01/317/some-post-317","hackaday.com","urls.txt","urls.txt:1268","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003760","https://hackaday.com/2021/01/318/some-post-318","https://hackaday.com/2021/01/318/some-post-318","hackaday.com","urls.txt","urls.txt:1269","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003761","https://hackaday.com/2021/01/319/some-post-319","https://hackaday.com/2021/01/319/some-post-319","hackaday.com","urls.txt","urls.txt:1270","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
"url_003763","https://hackaday.com/2021/01/320/some-post-320","https://hackaday.com/2021/01/320/some-post-320","hackaday.com","urls.txt","urls.txt:1272","failed",,"The request was aborted: The connection was closed unexpectedly.",,,"unknown","90_unsorted_review","6_blog_tutorial","tutorial","unknown","true","connection_closed","2026-05-10T09:01:13","2026-05-10T07:53:54",,
